ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,temperatura_c,temperatura_valida,temperatura_plausivel,classe_termica,limite_referencia,status_temperatura
P2,2026-07-21,Café,156,Suco,Cajá,12.6,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-21,Café,165,Suco SA,Cajá,10.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-21,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-21,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
P2,2026-07-21,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-21,Café,28,Fruta 2,Abacaxi,13.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-21,Café,15,Especial,Queijo ,12.1,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-21,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
P2,2026-07-21,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,6,Café,Café ,76.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-22,Café,8,Café SA,Café sem Açúcar,77.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-22,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,157,Suco,Goiaba,8.0,True,True,fria,< 10°C,CONFORME
P2,2026-07-22,Café,166,Suco SA,Goiaba,7.8,True,True,fria,< 10°C,CONFORME
P2,2026-07-22,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-22,Café,30,Fruta 2,Melancia,15.3,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-22,Café,14,Especial,Ovos Mexidos,60.2,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-22,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
P2,2026-07-22,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-23,Café,6,Café,Café ,82.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-23,Café,8,Café SA,Café sem Açúcar,81.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-23,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-23,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-23,Café,159,Suco,Manga,8.9,True,True,fria,< 10°C,CONFORME
P2,2026-07-23,Café,168,Suco SA,Manga,1.7,True,True,fria,< 10°C,CONFORME
P2,2026-07-23,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-23,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-23,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-23,Café,29,Fruta 2,Mamão,12.0,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-23,Café,12,Especial,Iogurte ,9.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-23,Café,20,Especial Veg,Similar a Iogurte Vegano,10.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-23,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,6,Café,Café ,76.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-24,Café,8,Café SA,Café sem Açúcar,79.6,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-24,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,160,Suco,Seriguela,9.3,True,True,fria,< 10°C,CONFORME
P2,2026-07-24,Café,169,Suco SA,Seriguela,6.2,True,True,fria,< 10°C,CONFORME
P2,2026-07-24,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-24,Café,31,Fruta 2,Melão Espanhol,12.5,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-24,Café,10,Especial,Carne Moída ao Molho,63.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-24,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
P2,2026-07-24,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,6,Café,Café ,71.1,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-27,Café,8,Café SA,Café sem Açúcar,69.6,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-27,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,156,Suco,Cajá,5.5,True,True,fria,< 10°C,CONFORME
P2,2026-07-27,Café,165,Suco SA,Cajá,3.9,True,True,fria,< 10°C,CONFORME
P2,2026-07-27,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-27,Café,31,Fruta 2,Melão Espanhol,8.5,True,True,fria,< 10°C,CONFORME
P2,2026-07-27,Café,9,Especial,Achocolatado,63.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-27,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
P2,2026-07-27,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,6,Café,Café ,72.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-28,Café,8,Café SA,Café sem Açúcar,74.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-28,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,157,Suco,Goiaba,1.9,True,True,fria,< 10°C,CONFORME
P2,2026-07-28,Café,166,Suco SA,Goiaba,1.4,True,True,fria,< 10°C,CONFORME
P2,2026-07-28,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-28,Café,28,Fruta 2,Abacaxi,12.6,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-28,Café,15,Especial,Queijo ,14.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-28,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
P2,2026-07-28,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,6,Café,Café ,74.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-29,Café,8,Café SA,Café sem Açúcar,72.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-29,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,158,Suco,Graviola,5.9,True,True,fria,< 10°C,CONFORME
P2,2026-07-29,Café,167,Suco SA,Graviola,3.1,True,True,fria,< 10°C,CONFORME
P2,2026-07-29,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-29,Café,30,Fruta 2,Melancia,15.0,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-29,Café,14,Especial,Ovos Mexidos,49.7,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-29,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
P2,2026-07-29,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-30,Café,6,Café,Café ,61.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-30,Café,8,Café SA,Café sem Açúcar,59.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-30,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-30,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-30,Café,159,Suco,Manga,8.9,True,True,fria,< 10°C,CONFORME
P2,2026-07-30,Café,168,Suco SA,Manga,8.0,True,True,fria,< 10°C,CONFORME
P2,2026-07-30,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-30,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-30,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-30,Café,29,Fruta 2,Mamão,17.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-30,Café,12,Especial,Iogurte ,10.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-30,Café,20,Especial Veg,Similar a Iogurte Vegano,16.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-30,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,6,Café,Café ,81.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-31,Café,8,Café SA,Café sem Açúcar,84.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-31,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,155,Suco,Caju,11.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-31,Café,164,Suco SA,Caju,8.4,True,True,fria,< 10°C,CONFORME
P2,2026-07-31,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-07-31,Café,31,Fruta 2,Melão Espanhol,10.0,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-07-31,Café,11,Especial,Frango Desfiado,53.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-07-31,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
P2,2026-07-31,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,6,Café,Café ,72.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-03,Café,8,Café SA,Café sem Açúcar,72.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-03,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,156,Suco,Cajá,14.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-03,Café,165,Suco SA,Cajá,11.3,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-03,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-03,Café,31,Fruta 2,Melão Espanhol,16.6,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-03,Café,13,Especial,Mingau ,54.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-03,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
P2,2026-08-03,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,6,Café,Café ,79.1,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-04,Café,8,Café SA,Café sem Açúcar,79.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-04,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,155,Suco,Caju,5.5,True,True,fria,< 10°C,CONFORME
P2,2026-08-04,Café,164,Suco SA,Caju,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-04,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-04,Café,28,Fruta 2,Abacaxi,10.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-04,Café,15,Especial,Queijo ,14.0,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-04,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
P2,2026-08-04,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,6,Café,Café ,72.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-05,Café,8,Café SA,Café sem Açúcar,73.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-05,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,158,Suco,Graviola,7.5,True,True,fria,< 10°C,CONFORME
P2,2026-08-05,Café,167,Suco SA,Graviola,7.4,True,True,fria,< 10°C,CONFORME
P2,2026-08-05,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-05,Café,30,Fruta 2,Melancia,15.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-05,Café,14,Especial,Ovos Mexidos,57.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-05,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
P2,2026-08-05,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-06,Café,6,Café,Café ,82.7,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-06,Café,8,Café SA,Café sem Açúcar,82.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-06,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-06,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-06,Café,157,Suco,Goiaba,0.6,True,True,fria,< 10°C,CONFORME
P2,2026-08-06,Café,166,Suco SA,Goiaba,1.1,True,True,fria,< 10°C,CONFORME
P2,2026-08-06,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-06,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-06,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-06,Café,29,Fruta 2,Mamão,19.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-06,Café,12,Especial,Iogurte ,0.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-06,Café,20,Especial Veg,Similar a Iogurte Vegano,12.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-06,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,6,Café,Café ,73.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-07,Café,8,Café SA,Café sem Açúcar,74.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-07,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,154,Suco,Acerola,11.8,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-07,Café,163,Suco SA,Acerola,8.8,True,True,fria,< 10°C,CONFORME
P2,2026-08-07,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-07,Café,31,Fruta 2,Melão Espanhol,15.8,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-07,Café,11,Especial,Frango Desfiado,52.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-07,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
P2,2026-08-07,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,6,Café,Café ,67.6,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-10,Café,8,Café SA,Café sem Açúcar,68.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-10,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,159,Suco,Manga,13.6,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-10,Café,168,Suco SA,Manga,3.9,True,True,fria,< 10°C,CONFORME
P2,2026-08-10,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-10,Café,31,Fruta 2,Melão Espanhol,12.5,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-10,Café,9,Especial,Achocolatado,63.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-10,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Almoço,122,PV,Isca de Carne Chinesa,64.1,True,True,quente,> 60°C,CONFORME
P2,2026-08-10,Almoço,91,PB,Sobrecoxa com Gergelim,61.1,True,True,quente,> 60°C,CONFORME
P2,2026-08-10,Almoço,187,VEG,Estrogonofe de Legumes,85.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-10,Almoço,4,Arroz/Baião,Arroz Branco,76.1,True,True,quente,> 60°C,CONFORME
P2,2026-08-10,Almoço,2,Arroz Integral,Arroz Integral,75.3,True,True,quente,> 60°C,CONFORME
P2,2026-08-10,Almoço,22,Feijão,Feijão Carioca,76.4,True,True,quente,> 60°C,CONFORME
P2,2026-08-10,Almoço,37,Guarnição,Farofa,37.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-10,Almoço,142,Salada,Salada Crua,25.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-10,Almoço,152,Sobremesa,Tangerina,,False,False,,,SEM_MEDICAO
P2,2026-08-10,Almoço,157,Suco,Goiaba,11.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-10,Almoço,166,Suco SA,Goiaba,12.7,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-11,Café,6,Café,Café ,74.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Café,8,Café SA,Café sem Açúcar,75.7,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Café,158,Suco,Graviola,3.9,True,True,fria,< 10°C,CONFORME
P2,2026-08-11,Café,167,Suco SA,Graviola,3.2,True,True,fria,< 10°C,CONFORME
P2,2026-08-11,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-11,Café,28,Fruta 2,Abacaxi,14.3,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-11,Café,15,Especial,Queijo ,12.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-11,Almoço,135,PV,Suíno à Carioca,54.3,True,True,quente,> 60°C,NAO_CONFORME
P2,2026-08-11,Almoço,56,PB,Cubos de Frango ao M. de Ervas,53.8,True,True,quente,> 60°C,NAO_CONFORME
P2,2026-08-11,Almoço,174,VEG,Assado de Grão de Bico,70.1,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Almoço,5,Arroz/Baião,Baião,74.9,True,True,quente,> 60°C,CONFORME
P2,2026-08-11,Almoço,2,Arroz Integral,Arroz Integral,74.2,True,True,quente,> 60°C,CONFORME
P2,2026-08-11,Almoço,23,Feijão,Feijão de Corda,67.7,True,True,quente,> 60°C,CONFORME
P2,2026-08-11,Almoço,39,Guarnição,Farofa com Cenoura,41.5,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Almoço,142,Salada,Salada Crua,14.5,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-11,Almoço,149,Sobremesa,Melancia,26.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-11,Almoço,159,Suco,Manga,11.8,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-11,Almoço,168,Suco SA,Manga,11.4,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-12,Café,6,Café,Café ,69.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-12,Café,8,Café SA,Café sem Açúcar,75.2,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-12,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Café,155,Suco,Caju,10.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-12,Café,164,Suco SA,Caju,5.1,True,True,fria,< 10°C,CONFORME
P2,2026-08-12,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-12,Café,30,Fruta 2,Melancia,14.1,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-12,Café,14,Especial,Ovos Mexidos,48.2,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-12,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Almoço,119,PV,Feijoada,,False,False,quente,> 60°C,SEM_MEDICAO
P2,2026-08-12,Almoço,81,PB,Sobrecoxa Assada,,False,False,quente,> 60°C,SEM_MEDICAO
P2,2026-08-12,Almoço,200,VEG,Refogado  de Soja,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Almoço,4,Arroz/Baião,Arroz Branco,,False,False,quente,> 60°C,SEM_MEDICAO
P2,2026-08-12,Almoço,2,Arroz Integral,Arroz Integral,,False,False,quente,> 60°C,SEM_MEDICAO
P2,2026-08-12,Almoço,22,Feijão,Feijão Carioca,,False,False,quente,> 60°C,SEM_MEDICAO
P2,2026-08-12,Almoço,38,Guarnição,Farofa Branca com Soja,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Almoço,142,Salada,Salada Crua,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-12,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
P2,2026-08-12,Almoço,154,Suco,Acerola,10.9,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-12,Almoço,163,Suco SA,Acerola,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-13,Café,6,Café,Café ,76.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Café,8,Café SA,Café sem Açúcar,77.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
P2,2026-08-13,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
P2,2026-08-13,Café,157,Suco,Goiaba,6.9,True,True,fria,< 10°C,CONFORME
P2,2026-08-13,Café,166,Suco SA,Goiaba,4.5,True,True,fria,< 10°C,CONFORME
P2,2026-08-13,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
P2,2026-08-13,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
P2,2026-08-13,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
P2,2026-08-13,Café,29,Fruta 2,Mamão,16.1,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-13,Café,12,Especial,Iogurte ,8.7,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Café,20,Especial Veg,Similar a Iogurte Vegano,8.3,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
P2,2026-08-13,Almoço,97,PV,Carne Moída Refogada,68.3,True,True,quente,> 60°C,CONFORME
P2,2026-08-13,Almoço,58,PB,Cubos de Frango ao M. de Tomate,65.3,True,True,quente,> 60°C,CONFORME
P2,2026-08-13,Almoço,189,VEG,Guisado de Lentilha,81.9,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Almoço,4,Arroz/Baião,Arroz Branco,82.8,True,True,quente,> 60°C,CONFORME
P2,2026-08-13,Almoço,2,Arroz Integral,Arroz Integral,80.9,True,True,quente,> 60°C,CONFORME
P2,2026-08-13,Almoço,23,Feijão,Feijão de Corda,63.1,True,True,quente,> 60°C,CONFORME
P2,2026-08-13,Almoço,40,Guarnição,Macarrão,40.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Almoço,142,Salada,Salada Crua,15.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-13,Almoço,150,Sobremesa,Melão Espanhol,24.4,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-13,Almoço,155,Suco,Caju,13.8,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-13,Almoço,164,Suco SA,Caju,11.2,True,True,fria,< 10°C,NAO_CONFORME
P2,2026-08-14,Café,6,Café,Café ,84.8,True,True,,,SEM_CLASSIFICACAO
P2,2026-08-14,Café,8,Café SA,Café sem Açúcar,82.4,True,True,,,SEM_CLASSIFICACAO
